"","class","reference","method","size","set","precision","recall","f1","accuracy"
"4266","Natural killer cell","PBMC10x","Seurat",3000,14,0.676785714285714,0.543758967001435,0.6030230708035,0.543758967001435
"4267","Natural killer cell","PBMC10x","Seurat",3000,15,0.683544303797468,0.54232424677188,0.6048,0.54232424677188
"4268","Natural killer cell","PBMC10x","Seurat",3000,16,0.680505415162455,0.540889526542324,0.602717825739408,0.540889526542324
"4269","Natural killer cell","PBMC10x","Seurat",3000,17,0.682395644283122,0.539454806312769,0.602564102564102,0.539454806312769
"4270","Natural killer cell","PBMC10x","Seurat",3000,18,0.688969258589512,0.546628407460545,0.6096,0.546628407460545
"4271","Natural killer cell","PBMC10x","Seurat",3000,19,0.686025408348457,0.54232424677188,0.605769230769231,0.54232424677188
"4272","Natural killer cell","PBMC10x","Seurat",3000,2,0.689908256880734,0.539454806312769,0.605475040257649,0.539454806312769
"4273","Natural killer cell","PBMC10x","Seurat",3000,20,0.689090909090909,0.543758967001435,0.607858861267041,0.543758967001435
"4274","Natural killer cell","PBMC10x","Seurat",3000,3,0.686131386861314,0.539454806312769,0.604016064257028,0.539454806312769
"4275","Natural killer cell","PBMC10x","Seurat",3000,4,0.681574239713775,0.546628407460545,0.606687898089172,0.546628407460545
"4276","Natural killer cell","PBMC10x","Seurat",3000,5,0.680580762250454,0.538020086083214,0.600961538461538,0.538020086083214
"4277","Natural killer cell","PBMC10x","Seurat",3000,6,0.67870036101083,0.539454806312769,0.601119104716227,0.539454806312769
"4278","Natural killer cell","PBMC10x","Seurat",3000,7,0.684306569343066,0.538020086083214,0.602409638554217,0.538020086083214
"4279","Natural killer cell","PBMC10x","Seurat",3000,8,0.692870201096892,0.543758967001435,0.609324758842444,0.543758967001435
"4280","Natural killer cell","PBMC10x","Seurat",3000,9,0.688644688644689,0.539454806312769,0.604987932421561,0.539454806312769
"4281","Natural killer cell","PBMC10x","Seurat",38,1,0.801136363636364,0.606886657101865,0.690612244897959,0.606886657101865
"4282","Natural killer cell","PBMC10x","Seurat",38,10,0.649016641452345,0.615494978479197,0.631811487481591,0.615494978479197
"4283","Natural killer cell","PBMC10x","Seurat",38,11,0.648854961832061,0.731707317073171,0.687795010114633,0.731707317073171
"4284","Natural killer cell","PBMC10x","Seurat",38,12,0.69271948608137,0.928263988522238,0.793378295524218,0.928263988522238
"4285","Natural killer cell","PBMC10x","Seurat",38,13,0.706199460916442,0.751793400286944,0.728283530229326,0.751793400286944
"4286","Natural killer cell","PBMC10x","Seurat",38,14,0.787958115183246,0.863701578192252,0.824093086926762,0.863701578192252
"4287","Natural killer cell","PBMC10x","Seurat",38,15,0.705490848585691,0.60832137733142,0.653312788906009,0.60832137733142
"4288","Natural killer cell","PBMC10x","Seurat",38,16,0.803867403314917,0.835007173601148,0.819141449683322,0.835007173601148
"4289","Natural killer cell","PBMC10x","Seurat",38,17,0.780619111709287,0.832137733142037,0.805555555555556,0.832137733142037
"4290","Natural killer cell","PBMC10x","Seurat",38,18,0.659701492537313,0.634146341463415,0.646671543525969,0.634146341463415
"4291","Natural killer cell","PBMC10x","Seurat",38,19,0.756225425950197,0.827833572453372,0.79041095890411,0.827833572453372
"4292","Natural killer cell","PBMC10x","Seurat",38,2,0.6,0.516499282639885,0.555127216653816,0.516499282639885
"4293","Natural killer cell","PBMC10x","Seurat",38,20,0.69344262295082,0.606886657101865,0.647283856159143,0.606886657101865
"4294","Natural killer cell","PBMC10x","Seurat",38,3,0.675824175824176,0.705882352941177,0.690526315789474,0.705882352941177
"4295","Natural killer cell","PBMC10x","Seurat",38,4,0.716216216216216,0.532281205164993,0.610699588477366,0.532281205164993
"4296","Natural killer cell","PBMC10x","Seurat",38,5,0.767730496453901,0.621233859397417,0.686756542426645,0.621233859397417
"4297","Natural killer cell","PBMC10x","Seurat",38,6,0.639175257731959,0.533715925394548,0.581704456606724,0.533715925394548
"4298","Natural killer cell","PBMC10x","Seurat",38,7,0.750519750519751,0.51793400286944,0.612903225806452,0.51793400286944
"4299","Natural killer cell","PBMC10x","Seurat",38,8,0.711211778029445,0.901004304160689,0.794936708860759,0.901004304160689
"4300","Natural killer cell","PBMC10x","Seurat",38,9,0.747390396659708,0.513629842180775,0.608843537414966,0.513629842180775
"4301","Natural killer cell","PBMC10x","Seurat",500,1,0.454441913439636,0.57245337159254,0.506666666666667,0.57245337159254
"4302","Natural killer cell","PBMC10x","Seurat",500,10,0.517601043024772,0.569583931133429,0.542349726775956,0.569583931133429
"4303","Natural killer cell","PBMC10x","Seurat",500,11,0.439178515007899,0.398852223816356,0.418045112781955,0.398852223816356
"4304","Natural killer cell","PBMC10x","Seurat",500,12,0.451111111111111,0.582496413199426,0.508453350031309,0.582496413199426
"4305","Natural killer cell","PBMC10x","Seurat",500,13,0.543175487465181,0.559540889526542,0.551236749116608,0.559540889526542
"4306","Natural killer cell","PBMC10x","Seurat",500,14,0.407809110629067,0.539454806312769,0.464484249536751,0.539454806312769
"4307","Natural killer cell","PBMC10x","Seurat",500,15,0.46529284164859,0.615494978479197,0.529956763434219,0.615494978479197
"4308","Natural killer cell","PBMC10x","Seurat",500,16,0.433333333333333,0.48493543758967,0.457684495599188,0.48493543758967
"4309","Natural killer cell","PBMC10x","Seurat",500,17,0.43614931237721,0.637015781922525,0.517784256559767,0.637015781922525
"4310","Natural killer cell","PBMC10x","Seurat",500,18,0.421443736730361,0.569583931133429,0.48444173276388,0.569583931133429
"4311","Natural killer cell","PBMC10x","Seurat",500,19,0.475609756097561,0.615494978479197,0.536585365853658,0.615494978479197
"4312","Natural killer cell","PBMC10x","Seurat",500,2,0.347083926031294,0.350071736011478,0.348571428571429,0.350071736011478
"4313","Natural killer cell","PBMC10x","Seurat",500,20,0.470807453416149,0.543758967001435,0.504660452729694,0.543758967001435
"4314","Natural killer cell","PBMC10x","Seurat",500,3,0.457542457542458,0.657101865136298,0.539458186101296,0.657101865136298
"4315","Natural killer cell","PBMC10x","Seurat",500,4,0.421768707482993,0.444763271162123,0.432960893854749,0.444763271162123
"4316","Natural killer cell","PBMC10x","Seurat",500,5,0.426844014510278,0.506456241032999,0.463254593175853,0.506456241032999
"4317","Natural killer cell","PBMC10x","Seurat",500,6,0.461459403905447,0.644189383070301,0.537724550898204,0.644189383070301
"4318","Natural killer cell","PBMC10x","Seurat",500,7,0.505841121495327,0.621233859397417,0.557630392788152,0.621233859397417
"4319","Natural killer cell","PBMC10x","Seurat",500,8,0.486707566462168,0.682926829268293,0.568358208955224,0.682926829268293
"4320","Natural killer cell","PBMC10x","Seurat",500,9,0.478711162255466,0.596843615494978,0.531289910600255,0.596843615494978
"4321","Natural killer cell","PBMC10x","SingleCellNet",100,1,0.736111111111111,0.912482065997131,0.814862267777066,0.912482065997131
"4322","Natural killer cell","PBMC10x","SingleCellNet",100,10,0.784090909090909,0.890961262553802,0.834116856950974,0.890961262553802
"4323","Natural killer cell","PBMC10x","SingleCellNet",100,11,0.729988052568698,0.87661406025825,0.796610169491525,0.87661406025825
"4324","Natural killer cell","PBMC10x","SingleCellNet",100,12,0.769423558897243,0.880918220946915,0.821404682274247,0.880918220946915
"4325","Natural killer cell","PBMC10x","SingleCellNet",100,13,0.813333333333333,0.787661406025825,0.800291545189505,0.787661406025825
"4326","Natural killer cell","PBMC10x","SingleCellNet",100,14,0.795783926218709,0.866571018651363,0.82967032967033,0.866571018651363
"4327","Natural killer cell","PBMC10x","SingleCellNet",100,15,0.691599539700806,0.862266857962697,0.767560664112388,0.862266857962697
"4328","Natural killer cell","PBMC10x","SingleCellNet",100,16,0.823088455772114,0.787661406025825,0.804985337243402,0.787661406025825
"4329","Natural killer cell","PBMC10x","SingleCellNet",100,17,0.69700332963374,0.901004304160689,0.785982478097622,0.901004304160689
"4330","Natural killer cell","PBMC10x","SingleCellNet",100,18,0.753459119496855,0.859397417503587,0.802949061662198,0.859397417503587
"4331","Natural killer cell","PBMC10x","SingleCellNet",100,19,0.732018561484919,0.905308464849354,0.809493264913406,0.905308464849354
"4332","Natural killer cell","PBMC10x","SingleCellNet",100,2,0.810318664643399,0.766140602582496,0.787610619469027,0.766140602582496
"4333","Natural killer cell","PBMC10x","SingleCellNet",100,20,0.805322128851541,0.824964131994261,0.815024805102764,0.824964131994261
"4334","Natural killer cell","PBMC10x","SingleCellNet",100,3,0.762337662337662,0.842180774748924,0.80027266530334,0.842180774748924
"4335","Natural killer cell","PBMC10x","SingleCellNet",100,4,0.695747001090513,0.915351506456241,0.790582403965304,0.915351506456241
"4336","Natural killer cell","PBMC10x","SingleCellNet",100,5,0.722288438617402,0.869440459110473,0.7890625,0.869440459110473
"4337","Natural killer cell","PBMC10x","SingleCellNet",100,6,0.728380024360536,0.857962697274032,0.787878787878788,0.857962697274032
"4338","Natural killer cell","PBMC10x","SingleCellNet",100,7,0.648283038501561,0.893830703012912,0.751507840772014,0.893830703012912
"4339","Natural killer cell","PBMC10x","SingleCellNet",100,8,0.737349397590361,0.878048780487805,0.801571709233792,0.878048780487805
"4340","Natural killer cell","PBMC10x","SingleCellNet",100,9,0.784366576819407,0.835007173601148,0.808895066018068,0.835007173601148
"4341","Natural killer cell","PBMC10x","SingleCellNet",1000,1,0.772789115646259,0.814921090387374,0.793296089385475,0.814921090387374
"4342","Natural killer cell","PBMC10x","SingleCellNet",1000,10,0.766393442622951,0.804878048780488,0.785164450664801,0.804878048780488
"4343","Natural killer cell","PBMC10x","SingleCellNet",1000,11,0.76221928665786,0.827833572453372,0.793672627235213,0.827833572453372
"4344","Natural killer cell","PBMC10x","SingleCellNet",1000,12,0.76221928665786,0.827833572453372,0.793672627235213,0.827833572453372
"4345","Natural killer cell","PBMC10x","SingleCellNet",1000,13,0.771067415730337,0.787661406025825,0.779276082327892,0.787661406025825
"4346","Natural killer cell","PBMC10x","SingleCellNet",1000,14,0.72366790582404,0.837876614060258,0.776595744680851,0.837876614060258
"4347","Natural killer cell","PBMC10x","SingleCellNet",1000,15,0.762228260869565,0.804878048780488,0.782972784368458,0.804878048780488
"4348","Natural killer cell","PBMC10x","SingleCellNet",1000,16,0.762845849802372,0.830703012912482,0.79532967032967,0.830703012912482
"4349","Natural killer cell","PBMC10x","SingleCellNet",1000,17,0.775700934579439,0.833572453371593,0.80359612724758,0.833572453371593
"4350","Natural killer cell","PBMC10x","SingleCellNet",1000,18,0.782234957020057,0.783357245337159,0.782795698924731,0.783357245337159
"4351","Natural killer cell","PBMC10x","SingleCellNet",1000,19,0.790159189580318,0.783357245337159,0.786743515850144,0.783357245337159
"4352","Natural killer cell","PBMC10x","SingleCellNet",1000,2,0.782608695652174,0.774748923959828,0.778658976207642,0.774748923959828
"4353","Natural killer cell","PBMC10x","SingleCellNet",1000,20,0.77972972972973,0.827833572453372,0.803061934585943,0.827833572453372
"4354","Natural killer cell","PBMC10x","SingleCellNet",1000,3,0.772169167803547,0.812051649928264,0.791608391608392,0.812051649928264
"4355","Natural killer cell","PBMC10x","SingleCellNet",1000,4,0.779494382022472,0.796269727403156,0.787792760823279,0.796269727403156
"4356","Natural killer cell","PBMC10x","SingleCellNet",1000,5,0.77088948787062,0.820659971305595,0.794996525364837,0.820659971305595
"4357","Natural killer cell","PBMC10x","SingleCellNet",1000,6,0.758021390374332,0.813486370157819,0.78477508650519,0.813486370157819
"4358","Natural killer cell","PBMC10x","SingleCellNet",1000,7,0.765625,0.843615494978479,0.802730375426621,0.843615494978479
"4359","Natural killer cell","PBMC10x","SingleCellNet",1000,8,0.738002594033722,0.81635581061693,0.775204359673024,0.81635581061693
"4360","Natural killer cell","PBMC10x","SingleCellNet",1000,9,0.794460641399417,0.781922525107604,0.788141720896602,0.781922525107604
"4361","Natural killer cell","PBMC10x","SingleCellNet",1500,1,0.800604229607251,0.760401721664275,0.779985283296542,0.760401721664275
"4362","Natural killer cell","PBMC10x","SingleCellNet",1500,10,0.785714285714286,0.773314203730273,0.779464931308749,0.773314203730273
"4363","Natural killer cell","PBMC10x","SingleCellNet",1500,11,0.78955007256894,0.780487804878049,0.784992784992785,0.780487804878049
"4364","Natural killer cell","PBMC10x","SingleCellNet",1500,12,0.780269058295964,0.748923959827834,0.764275256222547,0.748923959827834
"4365","Natural killer cell","PBMC10x","SingleCellNet",1500,13,0.808575803981623,0.757532281205165,0.782222222222222,0.757532281205165
"4366","Natural killer cell","PBMC10x","SingleCellNet",1500,14,0.786666666666667,0.761836441893831,0.774052478134111,0.761836441893831
"4367","Natural killer cell","PBMC10x","SingleCellNet",1500,15,0.794029850746269,0.763271162123386,0.778346744696416,0.763271162123386
"4368","Natural killer cell","PBMC10x","SingleCellNet",1500,16,0.797037037037037,0.771879483500717,0.784256559766764,0.771879483500717
"4369","Natural killer cell","PBMC10x","SingleCellNet",1500,17,0.787661406025825,0.787661406025825,0.787661406025825,0.787661406025825
"4370","Natural killer cell","PBMC10x","SingleCellNet",1500,18,0.79585798816568,0.771879483500717,0.783685360524399,0.771879483500717
"4371","Natural killer cell","PBMC10x","SingleCellNet",1500,19,0.777292576419214,0.766140602582496,0.771676300578035,0.766140602582496
"4372","Natural killer cell","PBMC10x","SingleCellNet",1500,2,0.786135693215339,0.764705882352941,0.775272727272727,0.764705882352941
"4373","Natural killer cell","PBMC10x","SingleCellNet",1500,20,0.80359820089955,0.769010043041607,0.785923753665689,0.769010043041607
"4374","Natural killer cell","PBMC10x","SingleCellNet",1500,3,0.809220985691574,0.730272596843615,0.767722473604826,0.730272596843615
"4375","Natural killer cell","PBMC10x","SingleCellNet",1500,4,0.776657060518732,0.773314203730273,0.774982027318476,0.773314203730273
"4376","Natural killer cell","PBMC10x","SingleCellNet",1500,5,0.798245614035088,0.783357245337159,0.790731354091238,0.783357245337159
"4377","Natural killer cell","PBMC10x","SingleCellNet",1500,6,0.770444763271162,0.770444763271162,0.770444763271162,0.770444763271162
"4378","Natural killer cell","PBMC10x","SingleCellNet",1500,7,0.783475783475784,0.78909612625538,0.786275911365261,0.78909612625538
"4379","Natural killer cell","PBMC10x","SingleCellNet",1500,8,0.776504297994269,0.777618364418938,0.777060931899642,0.777618364418938
"4380","Natural killer cell","PBMC10x","SingleCellNet",1500,9,0.776334776334776,0.771879483500717,0.77410071942446,0.771879483500717
"4381","Natural killer cell","PBMC10x","SingleCellNet",2000,1,0.810852713178295,0.750358680057389,0.779433681073025,0.750358680057389
"4382","Natural killer cell","PBMC10x","SingleCellNet",2000,10,0.808477237048666,0.738880918220947,0.772113943028486,0.738880918220947
"4383","Natural killer cell","PBMC10x","SingleCellNet",2000,11,0.805135951661631,0.764705882352941,0.784400294334069,0.764705882352941
"4384","Natural killer cell","PBMC10x","SingleCellNet",2000,12,0.787136294027565,0.737446197991392,0.761481481481482,0.737446197991392
"4385","Natural killer cell","PBMC10x","SingleCellNet",2000,13,0.805900621118012,0.744619799139168,0.774049217002237,0.744619799139168
"4386","Natural killer cell","PBMC10x","SingleCellNet",2000,14,0.810769230769231,0.75609756097561,0.782479584261321,0.75609756097561
"4387","Natural killer cell","PBMC10x","SingleCellNet",2000,15,0.812018489984592,0.75609756097561,0.783060921248143,0.75609756097561
"4388","Natural killer cell","PBMC10x","SingleCellNet",2000,16,0.807874015748032,0.736011477761836,0.77027027027027,0.736011477761836
"4389","Natural killer cell","PBMC10x","SingleCellNet",2000,17,0.798461538461538,0.744619799139168,0.770601336302895,0.744619799139168
"4390","Natural killer cell","PBMC10x","SingleCellNet",2000,18,0.810477657935285,0.754662840746054,0.781575037147103,0.754662840746054
"4391","Natural killer cell","PBMC10x","SingleCellNet",2000,19,0.788401253918495,0.721664275466284,0.753558052434457,0.721664275466284
"4392","Natural killer cell","PBMC10x","SingleCellNet",2000,2,0.809302325581395,0.748923959827834,0.777943368107302,0.748923959827834
"4393","Natural killer cell","PBMC10x","SingleCellNet",2000,20,0.822784810126582,0.746054519368723,0.782543265613243,0.746054519368723
"4394","Natural killer cell","PBMC10x","SingleCellNet",2000,3,0.807453416149068,0.746054519368723,0.775540641312453,0.746054519368723
"4395","Natural killer cell","PBMC10x","SingleCellNet",2000,4,0.801857585139319,0.743185078909613,0.771407297096054,0.743185078909613
"4396","Natural killer cell","PBMC10x","SingleCellNet",2000,5,0.809748427672956,0.738880918220947,0.772693173293323,0.738880918220947
"4397","Natural killer cell","PBMC10x","SingleCellNet",2000,6,0.815217391304348,0.753228120516499,0.782997762863535,0.753228120516499
"4398","Natural killer cell","PBMC10x","SingleCellNet",2000,7,0.7953125,0.730272596843615,0.761406133133882,0.730272596843615
"4399","Natural killer cell","PBMC10x","SingleCellNet",2000,8,0.807339449541284,0.757532281205165,0.781643227239082,0.757532281205165
"4400","Natural killer cell","PBMC10x","SingleCellNet",2000,9,0.797191887675507,0.733142037302726,0.763826606875934,0.733142037302726
"4401","Natural killer cell","PBMC10x","SingleCellNet",250,1,0.732851985559567,0.873744619799139,0.797120418848167,0.873744619799139
"4402","Natural killer cell","PBMC10x","SingleCellNet",250,10,0.706172839506173,0.820659971305595,0.759124087591241,0.820659971305595
"4403","Natural killer cell","PBMC10x","SingleCellNet",250,11,0.703883495145631,0.832137733142037,0.762656147271532,0.832137733142037
"4404","Natural killer cell","PBMC10x","SingleCellNet",250,12,0.732736572890026,0.822094691535151,0.774847870182556,0.822094691535151
"4405","Natural killer cell","PBMC10x","SingleCellNet",250,13,0.776923076923077,0.869440459110473,0.820582261340555,0.869440459110473
"4406","Natural killer cell","PBMC10x","SingleCellNet",250,14,0.701111111111111,0.905308464849354,0.790231684408266,0.905308464849354
"4407","Natural killer cell","PBMC10x","SingleCellNet",250,15,0.71760391198044,0.842180774748924,0.774917491749175,0.842180774748924
"4408","Natural killer cell","PBMC10x","SingleCellNet",250,16,0.722733245729304,0.78909612625538,0.754458161865569,0.78909612625538
"4409","Natural killer cell","PBMC10x","SingleCellNet",250,17,0.688487584650113,0.875179340028694,0.770688566013898,0.875179340028694
"4410","Natural killer cell","PBMC10x","SingleCellNet",250,18,0.757142857142857,0.760401721664275,0.758768790264853,0.760401721664275
"4411","Natural killer cell","PBMC10x","SingleCellNet",250,19,0.754057428214732,0.866571018651363,0.806408544726302,0.866571018651363
"4412","Natural killer cell","PBMC10x","SingleCellNet",250,2,0.755974842767296,0.862266857962697,0.805630026809651,0.862266857962697
"4413","Natural killer cell","PBMC10x","SingleCellNet",250,20,0.756067961165049,0.893830703012912,0.819197896120973,0.893830703012912
"4414","Natural killer cell","PBMC10x","SingleCellNet",250,3,0.696511627906977,0.859397417503587,0.769428387925498,0.859397417503587
"4415","Natural killer cell","PBMC10x","SingleCellNet",250,4,0.690767519466073,0.890961262553802,0.778195488721804,0.890961262553802
"4416","Natural killer cell","PBMC10x","SingleCellNet",250,5,0.69499417927823,0.856527977044476,0.767352185089974,0.856527977044476
"4417","Natural killer cell","PBMC10x","SingleCellNet",250,6,0.690058479532164,0.84648493543759,0.760309278350515,0.84648493543759
"4418","Natural killer cell","PBMC10x","SingleCellNet",250,7,0.728994082840237,0.883787661406026,0.798962386511025,0.883787661406026
"4419","Natural killer cell","PBMC10x","SingleCellNet",250,8,0.753977968176255,0.883787661406026,0.813738441215324,0.883787661406026
"4420","Natural killer cell","PBMC10x","SingleCellNet",250,9,0.712155963302752,0.890961262553802,0.791586998087954,0.890961262553802
"4421","Natural killer cell","PBMC10x","SingleCellNet",3000,1,0.840073529411765,0.655667144906743,0.736502820306205,0.655667144906743
"4422","Natural killer cell","PBMC10x","SingleCellNet",3000,10,0.841328413284133,0.654232424677188,0.736077481840194,0.654232424677188
"4423","Natural killer cell","PBMC10x","SingleCellNet",3000,11,0.83695652173913,0.662840746054519,0.739791833466773,0.662840746054519
"4424","Natural killer cell","PBMC10x","SingleCellNet",3000,12,0.839186691312384,0.651362984218077,0.733441033925686,0.651362984218077
"4425","Natural killer cell","PBMC10x","SingleCellNet",3000,13,0.838475499092559,0.662840746054519,0.740384615384615,0.662840746054519
"4426","Natural killer cell","PBMC10x","SingleCellNet",3000,14,0.841240875912409,0.661406025824964,0.740562248995984,0.661406025824964
"4427","Natural killer cell","PBMC10x","SingleCellNet",3000,15,0.845018450184502,0.657101865136298,0.739305891848265,0.657101865136298
"4428","Natural killer cell","PBMC10x","SingleCellNet",3000,16,0.844444444444444,0.654232424677188,0.737267582861762,0.654232424677188
"4429","Natural killer cell","PBMC10x","SingleCellNet",3000,17,0.842778793418647,0.661406025824964,0.741157556270096,0.661406025824964
"4430","Natural killer cell","PBMC10x","SingleCellNet",3000,18,0.836397058823529,0.652797704447633,0.733279613215149,0.652797704447633
"4431","Natural killer cell","PBMC10x","SingleCellNet",3000,19,0.83302752293578,0.651362984218077,0.731078904991948,0.651362984218077
"4432","Natural killer cell","PBMC10x","SingleCellNet",3000,2,0.836996336996337,0.655667144906743,0.735317779565567,0.655667144906743
"4433","Natural killer cell","PBMC10x","SingleCellNet",3000,20,0.841911764705882,0.657101865136298,0.738114423851732,0.657101865136298
"4434","Natural killer cell","PBMC10x","SingleCellNet",3000,3,0.835766423357664,0.657101865136298,0.73574297188755,0.657101865136298
"4435","Natural killer cell","PBMC10x","SingleCellNet",3000,4,0.837887067395264,0.659971305595409,0.738362760834671,0.659971305595409
"4436","Natural killer cell","PBMC10x","SingleCellNet",3000,5,0.832116788321168,0.654232424677188,0.732530120481928,0.654232424677188
"4437","Natural killer cell","PBMC10x","SingleCellNet",3000,6,0.839059674502712,0.66571018651363,0.7424,0.66571018651363
"4438","Natural killer cell","PBMC10x","SingleCellNet",3000,7,0.832422586520947,0.655667144906743,0.733547351524879,0.655667144906743
"4439","Natural killer cell","PBMC10x","SingleCellNet",3000,8,0.845437616387337,0.651362984218077,0.73581847649919,0.651362984218077
"4440","Natural killer cell","PBMC10x","SingleCellNet",3000,9,0.841328413284133,0.654232424677188,0.736077481840194,0.654232424677188
"4441","Natural killer cell","PBMC10x","SingleCellNet",38,1,0.711242603550296,0.862266857962697,0.779507133592737,0.862266857962697
"4442","Natural killer cell","PBMC10x","SingleCellNet",38,10,0.780689655172414,0.812051649928264,0.79606188466948,0.812051649928264
"4443","Natural killer cell","PBMC10x","SingleCellNet",38,11,0.686635944700461,0.641319942611191,0.663204747774481,0.641319942611191
"4444","Natural killer cell","PBMC10x","SingleCellNet",38,12,0.639455782312925,0.809182209469154,0.714376187460418,0.809182209469154
"4445","Natural killer cell","PBMC10x","SingleCellNet",38,13,0.828947368421053,0.813486370157819,0.821144098479363,0.813486370157819
"4446","Natural killer cell","PBMC10x","SingleCellNet",38,14,0.75765306122449,0.852223816355811,0.802160702228224,0.852223816355811
"4447","Natural killer cell","PBMC10x","SingleCellNet",38,15,0.715994020926756,0.687230989956958,0.701317715959004,0.687230989956958
"4448","Natural killer cell","PBMC10x","SingleCellNet",38,16,0.777142857142857,0.780487804878049,0.778811739441661,0.780487804878049
"4449","Natural killer cell","PBMC10x","SingleCellNet",38,17,0.72972972972973,0.852223816355811,0.786234281932495,0.852223816355811
"4450","Natural killer cell","PBMC10x","SingleCellNet",38,18,0.70573566084788,0.812051649928264,0.755170113408939,0.812051649928264
"4451","Natural killer cell","PBMC10x","SingleCellNet",38,19,0.76158940397351,0.824964131994261,0.792011019283747,0.824964131994261
"4452","Natural killer cell","PBMC10x","SingleCellNet",38,2,0.693679092382496,0.614060258249641,0.65144596651446,0.614060258249641
"4453","Natural killer cell","PBMC10x","SingleCellNet",38,20,0.752252252252252,0.718794835007174,0.73514306676449,0.718794835007174
"4454","Natural killer cell","PBMC10x","SingleCellNet",38,3,0.715496368038741,0.847919655667145,0.776099803020355,0.847919655667145
"4455","Natural killer cell","PBMC10x","SingleCellNet",38,4,0.764814814814815,0.592539454806313,0.667744543249798,0.592539454806313
"4456","Natural killer cell","PBMC10x","SingleCellNet",38,5,0.790277777777778,0.81635581061693,0.803105151729005,0.81635581061693
"4457","Natural killer cell","PBMC10x","SingleCellNet",38,6,0.724550898203593,0.868005738880918,0.789817232375979,0.868005738880918
"4458","Natural killer cell","PBMC10x","SingleCellNet",38,7,0.552795031055901,0.766140602582496,0.642212868310283,0.766140602582496
"4459","Natural killer cell","PBMC10x","SingleCellNet",38,8,0.773351648351648,0.807747489239598,0.790175438596491,0.807747489239598
"4460","Natural killer cell","PBMC10x","SingleCellNet",38,9,0.772046589018303,0.66571018651363,0.714946070878274,0.66571018651363
"4461","Natural killer cell","PBMC10x","SingleCellNet",500,1,0.763736263736264,0.797704447632712,0.780350877192982,0.797704447632712
"4462","Natural killer cell","PBMC10x","SingleCellNet",500,10,0.816232771822358,0.764705882352941,0.78962962962963,0.764705882352941
"4463","Natural killer cell","PBMC10x","SingleCellNet",500,11,0.758670520231214,0.753228120516499,0.755939524838013,0.753228120516499
"4464","Natural killer cell","PBMC10x","SingleCellNet",500,12,0.752717391304348,0.794835007173601,0.773203070481507,0.794835007173601
"4465","Natural killer cell","PBMC10x","SingleCellNet",500,13,0.802752293577982,0.753228120516499,0.77720207253886,0.753228120516499
"4466","Natural killer cell","PBMC10x","SingleCellNet",500,14,0.76356050069541,0.787661406025825,0.775423728813559,0.787661406025825
"4467","Natural killer cell","PBMC10x","SingleCellNet",500,15,0.769017980636238,0.797704447632712,0.783098591549296,0.797704447632712
"4468","Natural killer cell","PBMC10x","SingleCellNet",500,16,0.78448275862069,0.783357245337159,0.78391959798995,0.783357245337159
"4469","Natural killer cell","PBMC10x","SingleCellNet",500,17,0.769333333333333,0.827833572453372,0.797512093987561,0.827833572453372
"4470","Natural killer cell","PBMC10x","SingleCellNet",500,18,0.809448818897638,0.737446197991392,0.771771771771772,0.737446197991392
"4471","Natural killer cell","PBMC10x","SingleCellNet",500,19,0.768918918918919,0.81635581061693,0.791927627000696,0.81635581061693
"4472","Natural killer cell","PBMC10x","SingleCellNet",500,2,0.803333333333333,0.691535150645624,0.74325366229761,0.691535150645624
"4473","Natural killer cell","PBMC10x","SingleCellNet",500,20,0.769121813031161,0.779053084648494,0.774055595153243,0.779053084648494
"4474","Natural killer cell","PBMC10x","SingleCellNet",500,3,0.784570596797671,0.773314203730273,0.778901734104046,0.773314203730273
"4475","Natural killer cell","PBMC10x","SingleCellNet",500,4,0.797124600638978,0.715925394548063,0.754346182917611,0.715925394548063
"4476","Natural killer cell","PBMC10x","SingleCellNet",500,5,0.773558368495077,0.78909612625538,0.78125,0.78909612625538
"4477","Natural killer cell","PBMC10x","SingleCellNet",500,6,0.745718050065876,0.812051649928264,0.777472527472527,0.812051649928264
"4478","Natural killer cell","PBMC10x","SingleCellNet",500,7,0.771739130434783,0.814921090387374,0.792742498255408,0.814921090387374
"4479","Natural killer cell","PBMC10x","SingleCellNet",500,8,0.767180925666199,0.784791965566714,0.775886524822695,0.784791965566714
"4480","Natural killer cell","PBMC10x","SingleCellNet",500,9,0.790087463556851,0.777618364418938,0.783803326102675,0.777618364418938
"4481","Natural killer cell","PBMC10x","SingleR",100,1,0.616438356164384,0.968436154949785,0.753348214285714,0.968436154949785
"4482","Natural killer cell","PBMC10x","SingleR",100,10,0.639468690702087,0.96700143472023,0.769845802398629,0.96700143472023
"4483","Natural killer cell","PBMC10x","SingleR",100,11,0.659763313609467,0.959827833572453,0.781998831092928,0.959827833572453
"4484","Natural killer cell","PBMC10x","SingleR",100,12,0.576697401508801,0.987087517934003,0.728042328042328,0.987087517934003
"4485","Natural killer cell","PBMC10x","SingleR",100,13,0.584745762711864,0.989956958393113,0.735215769845498,0.989956958393113
"4486","Natural killer cell","PBMC10x","SingleR",100,14,0.646493756003843,0.965566714490674,0.774453394706559,0.965566714490674
"4487","Natural killer cell","PBMC10x","SingleR",100,15,0.587315377932233,0.96987087517934,0.731601731601732,0.96987087517934
"4488","Natural killer cell","PBMC10x","SingleR",100,16,0.641221374045801,0.964131994261119,0.770200573065903,0.964131994261119
